{4, 6, 10, 15, 17, 23, 25, 29, 32, 33, 34, 37, 38, 39, 40, 47, 49, 55, 57, 65},
{2, 8, 11, 12, 23, 27, 28, 36, 38, 40, 42, 43, 46, 49, 60, 61, 62, 63, 65, 69},
{2, 4, 9, 10, 12, 13, 15, 22, 24, 26, 31, 32, 40, 45, 47, 48, 51, 57, 59, 67},
{1, 7, 10, 11, 13, 14, 15, 38, 40, 47, 48, 49, 52, 56, 57, 59, 62, 64, 65, 69},
{1, 6, 7, 11, 12, 13, 19, 20, 24, 25, 35, 36, 42, 44, 55, 56, 61, 62, 63, 67},
{1, 5, 8, 9, 16, 24, 27, 28, 31, 35, 37, 39, 48, 52, 56, 58, 60, 65, 66, 68},
{5, 25, 27, 29, 33, 34, 36, 41, 45, 47, 48, 49, 51, 54, 60, 61, 62, 64, 67, 68},
{16, 21, 22, 26, 30, 32, 34, 37, 41, 42, 50, 51, 52, 55, 57, 58, 59, 61, 68, 70},
{10, 19, 22, 25, 27, 30, 31, 36, 43, 48, 49, 50, 52, 53, 54, 57, 58, 60, 67, 70},
{5, 6, 12, 15, 22, 24, 27, 28, 32, 34, 38, 46, 50, 53, 56, 58, 59, 68, 69, 70},
{2, 8, 13, 18, 19, 22, 25, 29, 30, 31, 32, 34, 47, 48, 49, 54, 57, 59, 66, 68},
{2, 10, 12, 13, 18, 20, 22, 23, 24, 30, 35, 48, 49, 51, 53, 63, 64, 65, 66, 68},
{8, 9, 11, 14, 21, 23, 25, 32, 36, 41, 45, 46, 47, 52, 53, 55, 57, 59, 60, 70},
{5, 8, 16, 20, 21, 22, 23, 27, 28, 29, 31, 40, 44, 49, 52, 57, 59, 63, 67, 68},
{1, 2, 8, 11, 17, 22, 23, 24, 26, 27, 28, 36, 41, 45, 48, 51, 64, 67, 68, 69},
{9, 11, 14, 16, 23, 25, 30, 32, 36, 39, 40, 41, 44, 48, 51, 53, 55, 56, 66, 70},
{2, 4, 6, 10, 12, 13, 15, 16, 24, 27, 32, 33, 35, 48, 49, 55, 58, 60, 66, 68},
{6, 7, 8, 13, 15, 18, 25, 29, 31, 36, 38, 39, 40, 44, 54, 56, 61, 64, 67, 69},
{4, 7, 13, 14, 18, 19, 24, 33, 35, 36, 38, 44, 46, 47, 52, 59, 63, 64, 66, 67},
{4, 8, 12, 13, 17, 20, 23, 27, 28, 31, 45, 49, 53, 54, 56, 57, 60, 64, 69, 70},
{7, 12, 21, 24, 25, 28, 33, 37, 40, 51, 52, 54, 56, 60, 61, 62, 65, 67, 68, 69},
{2, 3, 9, 10, 12, 19, 20, 24, 28, 29, 34, 35, 36, 39, 46, 49, 50, 53, 61, 63},
{2, 4, 6, 7, 12, 14, 23, 29, 31, 37, 39, 43, 44, 45, 49, 53, 54, 57, 66, 69},
{3, 6, 9, 12, 17, 19, 22, 24, 27, 32, 33, 38, 47, 52, 56, 62, 63, 66, 67, 70},
{2, 5, 7, 11, 14, 17, 18, 19, 22, 23, 26, 27, 36, 43, 48, 50, 54, 57, 65, 66},
{3, 4, 6, 7, 12, 20, 29, 33, 35, 36, 39, 45, 46, 47, 53, 54, 56, 64, 67, 68},
{1, 5, 7, 9, 12, 17, 27, 31, 35, 36, 39, 40, 56, 58, 59, 60, 65, 68, 69, 70},
{3, 10, 16, 18, 19, 20, 21, 26, 28, 38, 41, 44, 50, 51, 53, 57, 59, 61, 62, 64},
{3, 6, 9, 12, 15, 16, 18, 20, 24, 25, 33, 36, 46, 47, 50, 54, 57, 61, 67, 68},
{5, 9, 12, 13, 15, 18, 28, 30, 35, 36, 37, 38, 40, 41, 48, 52, 54, 56, 58, 62},
{6, 7, 10, 11, 15, 17, 19, 24, 29, 30, 32, 36, 40, 41, 43, 44, 54, 57, 60, 62},
{2, 3, 12, 16, 21, 22, 25, 30, 32, 33, 35, 39, 47, 48, 49, 53, 63, 65, 66, 69},
{1, 2, 4, 5, 6, 7, 10, 13, 22, 38, 40, 44, 46, 47, 53, 55, 56, 60, 62, 65},
{7, 14, 16, 17, 24, 25, 26, 32, 33, 38, 42, 52, 53, 54, 55, 57, 60, 63, 66, 70},
{3, 7, 9, 13, 16, 19, 21, 32, 35, 38, 40, 41, 43, 44, 47, 51, 53, 54, 58, 65},
{3, 4, 8, 11, 15, 16, 19, 20, 28, 32, 38, 51, 53, 54, 56, 59, 65, 66, 69, 70},
{3, 6, 12, 13, 18, 20, 31, 34, 35, 36, 38, 42, 48, 54, 56, 63, 64, 67, 68, 70},
{1, 6, 7, 8, 13, 16, 17, 21, 24, 28, 30, 34, 38, 43, 45, 46, 50, 55, 56, 60},
{1, 8, 9, 17, 21, 22, 32, 33, 34, 39, 48, 51, 56, 57, 59, 61, 63, 65, 66, 69},
{6, 8, 9, 11, 14, 16, 19, 22, 27, 28, 29, 36, 41, 43, 46, 49, 50, 52, 59, 61},
{1, 3, 6, 12, 16, 22, 24, 30, 34, 37, 38, 39, 40, 46, 49, 52, 55, 57, 60, 63},
{2, 6, 8, 9, 11, 18, 19, 20, 28, 29, 34, 36, 43, 44, 49, 51, 59, 60, 65, 66},
{5, 7, 8, 14, 15, 19, 20, 23, 24, 27, 36, 38, 40, 43, 44, 47, 55, 57, 65, 68},
{1, 8, 12, 13, 14, 15, 21, 22, 25, 39, 40, 46, 51, 59, 60, 61, 65, 68, 69, 70},
{4, 14, 16, 17, 21, 22, 23, 24, 28, 29, 31, 37, 38, 49, 50, 52, 53, 65, 66, 70},
{2, 7, 13, 16, 19, 23, 27, 29, 31, 34, 35, 37, 39, 41, 49, 53, 56, 65, 66, 67},
{5, 6, 9, 24, 26, 29, 34, 40, 41, 42, 46, 51, 52, 53, 56, 57, 61, 64, 65, 70},
{1, 3, 8, 17, 19, 20, 24, 25, 26, 27, 33, 41, 42, 44, 46, 48, 51, 56, 57, 69},
{10, 15, 18, 19, 20, 22, 25, 27, 29, 32, 33, 40, 44, 46, 57, 58, 62, 65, 67, 69},
{4, 7, 15, 16, 18, 21, 24, 25, 30, 33, 39, 40, 44, 50, 51, 55, 56, 61, 64, 70},
{2, 10, 14, 15, 17, 25, 29, 30, 32, 33, 36, 43, 47, 51, 54, 60, 64, 67, 68, 69},
{1, 3, 6, 17, 22, 25, 27, 28, 32, 33, 34, 37, 40, 41, 44, 46, 52, 53, 54, 68},
{1, 5, 15, 16, 21, 22, 28, 30, 34, 36, 38, 39, 46, 47, 57, 59, 60, 62, 64, 69},
{5, 6, 9, 14, 19, 28, 29, 30, 35, 37, 39, 42, 43, 44, 46, 47, 50, 51, 56, 62},
{1, 2, 8, 10, 11, 14, 16, 17, 21, 24, 31, 34, 38, 41, 42, 44, 53, 54, 65, 67},
{4, 8, 9, 10, 16, 19, 21, 23, 24, 30, 32, 36, 38, 46, 47, 52, 57, 59, 64, 67},
{3, 9, 10, 12, 14, 19, 20, 23, 28, 31, 32, 33, 44, 45, 55, 57, 58, 60, 67, 70},
{6, 7, 8, 9, 14, 17, 22, 23, 24, 27, 31, 32, 34, 48, 49, 50, 57, 59, 62, 66},
{1, 7, 8, 12, 14, 16, 18, 21, 27, 31, 34, 36, 38, 51, 53, 57, 58, 59, 66, 68},
{1, 6, 7, 8, 10, 12, 14, 21, 28, 37, 40, 48, 49, 51, 52, 54, 59, 62, 65, 66},
{1, 2, 5, 8, 10, 14, 18, 23, 25, 28, 31, 32, 43, 47, 50, 51, 53, 55, 63, 64},
{5, 10, 11, 15, 21, 25, 26, 31, 32, 33, 37, 42, 43, 45, 52, 53, 59, 61, 64, 70},
{9, 10, 12, 17, 18, 21, 23, 24, 29, 35, 38, 43, 44, 46, 50, 51, 55, 58, 60, 66},
{13, 24, 26, 29, 30, 33, 35, 36, 41, 42, 44, 46, 48, 52, 53, 55, 57, 58, 62, 67},
{1, 5, 8, 14, 21, 25, 28, 35, 37, 40, 41, 42, 51, 53, 56, 58, 59, 63, 68, 70},
{3, 4, 6, 8, 12, 13, 16, 17, 23, 27, 33, 34, 37, 39, 41, 52, 55, 63, 65, 70},
{4, 5, 6, 7, 10, 13, 16, 22, 27, 30, 34, 35, 39, 42, 51, 56, 59, 61, 67, 70},
{1, 15, 19, 21, 24, 26, 28, 31, 33, 34, 40, 41, 44, 48, 56, 58, 60, 64, 65, 66},
{3, 6, 7, 8, 13, 15, 19, 20, 21, 22, 29, 30, 37, 49, 51, 53, 59, 62, 64, 67},
{6, 7, 12, 14, 15, 20, 21, 23, 25, 26, 27, 33, 48, 51, 55, 57, 64, 65, 67, 68},
{5, 9, 13, 14, 21, 22, 26, 28, 29, 33, 36, 39, 48, 50, 51, 52, 54, 59, 62, 64},
{1, 2, 5, 9, 17, 19, 20, 25, 26, 31, 35, 45, 51, 56, 59, 63, 64, 66, 67, 70},
{6, 7, 11, 12, 15, 19, 23, 28, 31, 35, 40, 54, 55, 57, 59, 60, 63, 65, 69, 70},
{1, 3, 8, 10, 13, 14, 17, 18, 23, 26, 31, 33, 43, 44, 48, 56, 65, 67, 69, 70},
{5, 11, 14, 19, 21, 29, 31, 35, 39, 41, 44, 47, 50, 52, 57, 61, 62, 64, 65, 70},
{5, 6, 9, 11, 14, 17, 18, 27, 35, 36, 37, 38, 50, 52, 54, 56, 65, 67, 68, 69},
{2, 3, 5, 11, 15, 16, 17, 20, 23, 25, 31, 37, 40, 43, 49, 50, 53, 54, 56, 63},
{11, 13, 14, 17, 19, 21, 28, 35, 37, 38, 39, 43, 46, 51, 53, 55, 58, 60, 65, 70},
{2, 3, 7, 11, 16, 19, 20, 21, 30, 31, 32, 40, 41, 47, 51, 57, 59, 63, 66, 67},
{8, 10, 17, 20, 27, 29, 32, 36, 38, 43, 45, 46, 48, 50, 51, 52, 59, 62, 63, 64},
{2, 4, 5, 6, 8, 10, 19, 22, 28, 34, 37, 45, 46, 48, 50, 51, 55, 59, 64, 67},
{4, 6, 8, 9, 15, 17, 19, 20, 21, 22, 24, 25, 28, 34, 39, 52, 54, 59, 62, 68},
{2, 4, 5, 6, 8, 11, 13, 17, 23, 25, 26, 27, 39, 41, 43, 49, 50, 54, 63, 64},
{1, 4, 5, 7, 9, 10, 16, 18, 31, 35, 41, 49, 50, 52, 56, 59, 60, 61, 68, 70},
{1, 7, 8, 11, 24, 26, 28, 32, 34, 35, 36, 39, 40, 41, 45, 50, 58, 62, 68, 70},
{10, 12, 14, 16, 17, 25, 26, 27, 30, 32, 33, 43, 45, 53, 57, 60, 61, 64, 67, 70},
{10, 11, 14, 20, 22, 23, 24, 27, 28, 32, 33, 36, 38, 39, 41, 44, 46, 47, 55, 69},
{1, 4, 7, 11, 14, 19, 24, 28, 32, 37, 40, 42, 49, 51, 53, 59, 60, 64, 66, 68},
{4, 5, 6, 11, 14, 20, 23, 35, 37, 43, 44, 45, 51, 52, 54, 56, 60, 66, 67, 70},
{6, 12, 13, 17, 22, 27, 28, 29, 30, 31, 33, 35, 36, 37, 38, 47, 59, 64, 68, 69},
{2, 4, 7, 11, 12, 14, 20, 24, 30, 33, 34, 40, 43, 49, 54, 56, 57, 61, 64, 66},
{2, 4, 11, 13, 14, 17, 25, 26, 29, 31, 34, 40, 49, 50, 52, 53, 58, 63, 64, 67},
{2, 7, 8, 9, 12, 13, 16, 21, 24, 29, 35, 40, 43, 51, 56, 57, 60, 62, 63, 69},
{1, 2, 6, 9, 12, 15, 22, 34, 38, 43, 44, 47, 52, 55, 58, 59, 60, 62, 65, 66},
{1, 4, 5, 6, 20, 24, 27, 30, 34, 35, 44, 45, 47, 53, 55, 56, 57, 59, 62, 67},
{3, 9, 11, 18, 25, 29, 30, 32, 33, 34, 41, 43, 46, 47, 52, 53, 55, 58, 60, 70},
{3, 5, 6, 8, 14, 15, 16, 19, 21, 22, 25, 30, 36, 44, 46, 51, 55, 59, 66, 68},
{4, 8, 22, 24, 26, 27, 28, 33, 39, 40, 45, 46, 51, 54, 56, 58, 62, 66, 67, 70},
{1, 3, 6, 7, 14, 21, 22, 29, 32, 34, 36, 38, 43, 48, 52, 56, 57, 60, 61, 62},
{2, 5, 10, 13, 16, 18, 21, 25, 26, 29, 34, 35, 41, 45, 48, 50, 52, 56, 63, 67},
{1, 4, 12, 15, 20, 21, 25, 27, 29, 31, 33, 36, 37, 38, 39, 46, 53, 56, 57, 58},
{3, 9, 10, 13, 16, 24, 26, 27, 28, 30, 33, 38, 43, 44, 46, 48, 50, 67, 69, 70},
{4, 5, 12, 13, 19, 22, 24, 25, 26, 28, 31, 32, 34, 35, 38, 44, 48, 52, 62, 70},
{3, 5, 8, 9, 17, 24, 25, 26, 27, 28, 29, 39, 42, 45, 46, 49, 51, 55, 60, 67},
{1, 2, 8, 13, 18, 20, 23, 27, 31, 37, 38, 39, 42, 43, 46, 47, 54, 57, 58, 68},
{2, 4, 6, 7, 11, 14, 15, 22, 32, 35, 39, 45, 52, 56, 58, 59, 60, 63, 67, 68},
{2, 3, 5, 15, 17, 21, 28, 29, 31, 33, 36, 37, 38, 39, 42, 54, 56, 57, 61, 70},
{1, 2, 3, 5, 11, 12, 13, 14, 20, 21, 22, 27, 28, 31, 35, 42, 44, 58, 65, 68},
{2, 4, 5, 13, 15, 16, 22, 28, 29, 30, 31, 36, 37, 46, 47, 52, 53, 61, 69, 70},
{3, 9, 12, 14, 19, 27, 28, 29, 31, 34, 38, 39, 42, 44, 48, 51, 52, 55, 64, 66},
{2, 3, 7, 9, 11, 22, 23, 28, 29, 32, 34, 35, 36, 39, 51, 54, 58, 60, 62, 67},
{4, 7, 11, 13, 21, 22, 24, 26, 27, 34, 39, 44, 45, 48, 49, 58, 61, 64, 68, 70},
{4, 6, 9, 10, 16, 19, 22, 25, 27, 29, 36, 38, 39, 41, 50, 52, 53, 56, 64, 66},
{2, 11, 16, 18, 21, 23, 26, 27, 33, 39, 41, 45, 47, 56, 60, 63, 64, 66, 68, 69},
{2, 5, 8, 11, 18, 20, 22, 25, 32, 38, 43, 48, 50, 52, 55, 56, 57, 59, 61, 67},
{2, 4, 10, 11, 17, 20, 24, 28, 30, 37, 40, 42, 45, 47, 48, 49, 54, 57, 61, 63},
{5, 6, 10, 11, 13, 18, 19, 21, 24, 28, 30, 32, 33, 38, 41, 43, 52, 59, 64, 68},
{3, 6, 11, 12, 14, 15, 25, 26, 29, 31, 46, 50, 51, 52, 54, 60, 62, 66, 67, 69},
{2, 3, 6, 11, 18, 19, 25, 29, 31, 36, 38, 39, 40, 52, 57, 60, 61, 63, 66, 70},
{1, 2, 7, 9, 10, 14, 19, 22, 23, 27, 35, 39, 44, 46, 47, 60, 62, 63, 64, 68},
{2, 9, 10, 11, 12, 15, 18, 21, 22, 26, 27, 38, 39, 50, 51, 53, 54, 61, 66, 69},
{1, 7, 8, 10, 12, 13, 14, 23, 27, 29, 30, 31, 35, 38, 42, 47, 49, 51, 58, 61},
{2, 6, 7, 8, 9, 14, 15, 21, 24, 26, 28, 32, 35, 39, 44, 45, 51, 59, 61, 70},
{1, 3, 8, 18, 22, 26, 29, 35, 37, 38, 39, 46, 48, 49, 50, 54, 57, 60, 61, 63},
{2, 3, 4, 11, 13, 22, 23, 24, 25, 27, 29, 31, 35, 37, 47, 50, 51, 55, 64, 65},
{3, 5, 8, 19, 24, 25, 28, 29, 30, 32, 36, 37, 38, 41, 44, 45, 47, 54, 61, 64},
{4, 9, 11, 12, 13, 17, 18, 27, 40, 42, 44, 46, 48, 49, 51, 52, 53, 55, 56, 60},
{3, 5, 7, 9, 15, 16, 18, 22, 24, 27, 28, 41, 46, 47, 48, 49, 50, 59, 65, 66},
{4, 6, 11, 15, 21, 24, 30, 32, 33, 34, 36, 40, 42, 44, 45, 56, 59, 60, 62, 66},
{2, 6, 12, 14, 21, 23, 24, 25, 27, 31, 41, 46, 49, 51, 54, 59, 60, 61, 62, 67},
{2, 7, 10, 17, 21, 29, 31, 32, 38, 39, 40, 44, 51, 53, 56, 58, 61, 62, 69, 70},
{4, 5, 9, 15, 16, 18, 21, 23, 24, 26, 30, 37, 38, 39, 44, 46, 54, 55, 56, 59},
{2, 4, 7, 8, 13, 14, 18, 24, 27, 29, 35, 37, 39, 42, 45, 53, 56, 57, 68, 70},
{4, 5, 6, 7, 16, 20, 23, 25, 28, 34, 38, 47, 53, 54, 57, 65, 66, 67, 69, 70},
{11, 16, 17, 18, 20, 21, 23, 24, 29, 33, 34, 35, 40, 44, 45, 47, 59, 66, 67, 70},
{1, 4, 10, 12, 15, 18, 19, 22, 24, 26, 27, 29, 32, 33, 36, 49, 52, 62, 67, 69},
{10, 18, 20, 25, 30, 36, 38, 39, 41, 43, 45, 54, 55, 59, 60, 61, 62, 65, 67, 69},
{3, 4, 5, 14, 17, 22, 24, 25, 26, 27, 28, 29, 30, 33, 36, 40, 42, 50, 65, 70},
{13, 15, 16, 22, 26, 32, 36, 37, 38, 42, 47, 48, 52, 53, 56, 62, 65, 68, 69, 70},
{3, 10, 11, 12, 14, 15, 17, 18, 21, 27, 28, 39, 54, 55, 57, 58, 59, 60, 64, 65},
{2, 8, 9, 10, 11, 14, 18, 23, 24, 25, 35, 46, 50, 51, 56, 57, 60, 62, 66, 69},
{3, 4, 6, 20, 24, 25, 26, 27, 37, 41, 45, 46, 48, 49, 50, 52, 57, 58, 61, 66},
{2, 4, 8, 15, 27, 29, 30, 36, 37, 42, 43, 45, 49, 51, 53, 54, 55, 56, 62, 68},
{5, 10, 15, 21, 22, 23, 31, 33, 35, 38, 40, 42, 47, 48, 49, 58, 59, 62, 65, 66},
{2, 3, 5, 7, 11, 12, 17, 22, 23, 30, 40, 42, 47, 49, 50, 53, 54, 56, 58, 68},
{1, 6, 14, 15, 23, 25, 27, 32, 35, 37, 40, 41, 46, 51, 52, 53, 61, 62, 65, 66},
{1, 2, 3, 7, 9, 13, 17, 23, 28, 31, 32, 36, 38, 39, 41, 45, 53, 63, 65, 66},
{2, 8, 9, 11, 14, 16, 19, 21, 28, 31, 34, 35, 37, 42, 43, 51, 60, 61, 64, 70},
{2, 4, 5, 6, 9, 17, 22, 27, 33, 40, 41, 46, 47, 50, 51, 52, 59, 61, 64, 70},
{5, 7, 8, 10, 13, 14, 15, 18, 22, 31, 32, 33, 34, 37, 41, 49, 52, 55, 64, 69},
{6, 20, 21, 22, 23, 27, 28, 30, 35, 36, 37, 40, 46, 53, 57, 61, 62, 63, 64, 70},
{1, 10, 11, 14, 15, 18, 19, 21, 24, 25, 27, 32, 33, 42, 46, 52, 53, 55, 56, 66},
{3, 6, 7, 9, 16, 19, 24, 25, 29, 31, 34, 37, 38, 40, 48, 52, 54, 57, 61, 67},
{6, 9, 10, 11, 12, 13, 22, 23, 25, 32, 34, 40, 42, 48, 52, 53, 54, 60, 61, 68},
{1, 4, 7, 8, 18, 19, 20, 31, 32, 34, 37, 39, 42, 43, 44, 46, 48, 57, 61, 67},
{1, 5, 10, 12, 14, 20, 22, 24, 25, 29, 31, 40, 41, 46, 47, 51, 59, 60, 61, 66},
{3, 6, 15, 17, 20, 25, 27, 34, 37, 38, 42, 49, 50, 54, 56, 58, 59, 60, 63, 66},
{5, 7, 8, 12, 15, 16, 20, 21, 23, 27, 32, 36, 40, 41, 42, 51, 53, 59, 63, 70},
{3, 7, 8, 13, 14, 17, 24, 25, 29, 33, 38, 39, 41, 44, 48, 50, 58, 59, 66, 69},
{1, 7, 9, 12, 18, 19, 28, 35, 39, 40, 41, 43, 45, 47, 49, 53, 55, 60, 61, 70},
{13, 15, 21, 22, 23, 25, 30, 33, 34, 35, 36, 38, 40, 41, 51, 55, 57, 58, 64, 67},
{5, 10, 11, 14, 16, 22, 23, 30, 34, 35, 39, 43, 45, 50, 51, 52, 58, 59, 61, 68},
{1, 2, 5, 19, 21, 22, 29, 30, 32, 40, 46, 50, 54, 55, 59, 60, 62, 66, 69, 70},
{1, 5, 15, 20, 22, 23, 26, 29, 33, 34, 41, 42, 52, 53, 55, 58, 60, 67, 68, 70},
{3, 5, 10, 12, 16, 19, 22, 23, 29, 36, 39, 41, 46, 48, 52, 58, 59, 62, 63, 70},
{7, 13, 18, 19, 21, 27, 30, 31, 33, 34, 40, 43, 44, 48, 51, 54, 55, 56, 57, 67},
{7, 12, 15, 17, 24, 30, 31, 33, 34, 40, 41, 43, 46, 47, 51, 53, 56, 62, 69, 70},
{3, 10, 11, 12, 13, 14, 20, 21, 23, 26, 34, 40, 42, 45, 50, 51, 55, 56, 58, 59},
{3, 9, 14, 15, 16, 18, 23, 26, 28, 30, 33, 41, 42, 46, 49, 50, 54, 57, 63, 68},
{3, 4, 7, 9, 10, 12, 16, 21, 27, 29, 31, 34, 38, 43, 50, 53, 56, 57, 66, 70},
{3, 5, 6, 9, 10, 12, 14, 16, 27, 30, 33, 38, 41, 46, 48, 51, 52, 64, 66, 70},
{1, 2, 12, 20, 21, 26, 31, 34, 41, 43, 44, 45, 46, 47, 49, 51, 53, 59, 62, 64},
{2, 5, 8, 11, 18, 23, 25, 27, 36, 37, 45, 46, 47, 49, 52, 54, 55, 58, 65, 70},
{1, 2, 5, 13, 15, 19, 22, 25, 26, 30, 31, 32, 35, 38, 41, 44, 47, 49, 60, 69},
{1, 3, 4, 5, 7, 17, 18, 19, 27, 31, 33, 35, 37, 38, 41, 52, 54, 56, 57, 63},
{6, 8, 9, 22, 25, 27, 29, 30, 31, 38, 40, 48, 52, 53, 54, 61, 63, 64, 65, 68},
{9, 13, 17, 18, 19, 28, 29, 30, 33, 40, 46, 48, 52, 54, 55, 57, 58, 59, 63, 64},
{8, 9, 11, 12, 13, 18, 25, 26, 28, 29, 33, 34, 39, 55, 57, 60, 64, 65, 68, 69},
{2, 4, 6, 7, 9, 11, 15, 18, 28, 35, 43, 45, 48, 52, 56, 59, 64, 66, 69, 70},
{2, 6, 8, 9, 13, 17, 29, 30, 31, 33, 34, 44, 46, 51, 52, 53, 57, 58, 64, 65},
{4, 5, 7, 9, 12, 17, 18, 26, 28, 36, 39, 41, 46, 48, 56, 57, 58, 61, 62, 63},
{1, 4, 10, 12, 18, 23, 24, 26, 31, 39, 40, 41, 43, 49, 57, 60, 62, 64, 68, 69},
{1, 6, 7, 10, 11, 12, 14, 18, 23, 27, 31, 36, 41, 43, 55, 56, 60, 61, 64, 66},
{2, 3, 5, 6, 10, 14, 21, 25, 27, 34, 42, 52, 55, 56, 58, 60, 62, 64, 65, 68},
{2, 8, 14, 16, 19, 27, 30, 31, 34, 35, 37, 39, 46, 50, 57, 60, 62, 67, 68, 70},
{3, 6, 7, 10, 12, 17, 18, 21, 23, 39, 41, 43, 44, 47, 51, 52, 53, 61, 64, 65},
{11, 12, 21, 22, 24, 29, 30, 35, 36, 38, 39, 40, 42, 47, 49, 52, 57, 59, 61, 64},
{1, 6, 8, 9, 12, 22, 26, 27, 36, 37, 43, 44, 45, 47, 50, 53, 57, 59, 66, 68},
{9, 10, 12, 18, 19, 24, 32, 33, 40, 47, 49, 51, 52, 53, 54, 55, 59, 61, 67, 69},
{5, 6, 12, 13, 15, 18, 19, 22, 40, 46, 48, 49, 53, 55, 57, 59, 60, 61, 68, 70},
{2, 5, 7, 9, 10, 13, 16, 18, 22, 25, 26, 33, 35, 42, 43, 44, 47, 54, 56, 57},
{1, 6, 10, 11, 13, 16, 17, 21, 23, 27, 41, 42, 46, 55, 56, 57, 62, 63, 68, 69},
{5, 6, 9, 10, 12, 13, 14, 21, 22, 29, 32, 36, 41, 49, 50, 60, 61, 62, 66, 68},
{2, 3, 9, 10, 15, 20, 21, 23, 27, 28, 29, 30, 40, 43, 44, 47, 48, 51, 63, 70},
{4, 5, 6, 8, 9, 10, 11, 13, 17, 20, 32, 36, 38, 43, 48, 51, 53, 60, 64, 66},
{4, 11, 15, 17, 25, 31, 32, 37, 46, 48, 52, 53, 55, 56, 58, 60, 64, 65, 66, 67},
{1, 2, 4, 8, 9, 12, 13, 24, 29, 32, 34, 38, 41, 42, 49, 54, 60, 64, 66, 67},
{16, 20, 24, 25, 28, 36, 39, 40, 50, 51, 53, 55, 56, 59, 61, 62, 63, 67, 68, 70},
{6, 8, 10, 12, 15, 17, 18, 20, 27, 28, 30, 31, 35, 40, 46, 51, 52, 53, 55, 58},
{6, 14, 16, 18, 19, 20, 22, 26, 32, 34, 38, 42, 46, 48, 49, 55, 57, 58, 65, 70},
{1, 4, 5, 11, 18, 21, 28, 32, 39, 40, 44, 48, 50, 53, 54, 56, 61, 67, 68, 70},
{4, 5, 6, 7, 10, 14, 18, 19, 35, 38, 41, 45, 48, 49, 53, 54, 60, 66, 67, 69},
{1, 3, 6, 15, 19, 20, 21, 24, 32, 33, 40, 42, 43, 52, 54, 59, 61, 62, 67, 68},
{5, 7, 8, 11, 13, 15, 20, 21, 23, 25, 32, 34, 39, 40, 46, 49, 55, 61, 66, 68},
{7, 9, 10, 15, 18, 20, 22, 23, 24, 25, 28, 30, 32, 40, 42, 43, 53, 55, 59, 67},
{3, 7, 12, 16, 19, 28, 34, 41, 42, 49, 53, 55, 56, 59, 60, 62, 64, 65, 67, 70},
{11, 14, 18, 19, 20, 28, 29, 34, 36, 37, 39, 41, 47, 52, 55, 57, 59, 60, 61, 70},
{5, 11, 16, 17, 19, 20, 23, 24, 26, 29, 31, 32, 38, 44, 50, 55, 57, 62, 67, 69},
{5, 12, 15, 19, 21, 28, 29, 31, 33, 39, 41, 48, 50, 52, 53, 54, 57, 60, 66, 70},
{3, 4, 9, 12, 13, 17, 21, 35, 36, 40, 41, 43, 45, 46, 49, 50, 52, 55, 58, 61},
{8, 11, 19, 23, 25, 26, 27, 32, 33, 37, 39, 41, 43, 49, 50, 55, 59, 62, 64, 68},
{1, 2, 3, 4, 5, 10, 12, 13, 21, 25, 26, 36, 40, 44, 46, 48, 49, 56, 62, 65},
{6, 9, 10, 15, 18, 21, 26, 28, 30, 32, 33, 41, 43, 46, 47, 51, 59, 61, 69, 70},
{3, 8, 9, 10, 16, 18, 31, 33, 34, 35, 49, 50, 52, 53, 58, 61, 63, 64, 67, 70},
{2, 10, 11, 14, 15, 16, 19, 20, 23, 28, 30, 33, 41, 46, 52, 57, 60, 63, 66, 70},
{3, 4, 7, 11, 17, 18, 19, 21, 22, 27, 31, 43, 45, 46, 47, 53, 61, 65, 66, 69},
{2, 7, 15, 17, 21, 22, 25, 27, 30, 34, 35, 46, 49, 52, 53, 56, 57, 60, 67, 68},
{1, 2, 7, 10, 11, 14, 17, 25, 28, 31, 32, 34, 35, 40, 41, 48, 63, 64, 65, 69},
{1, 4, 8, 10, 15, 17, 27, 28, 29, 32, 37, 39, 40, 44, 60, 63, 64, 65, 66, 68},
{2, 3, 4, 6, 7, 14, 15, 19, 21, 22, 24, 34, 43, 46, 47, 52, 54, 55, 56, 65},
{2, 12, 13, 14, 16, 17, 18, 24, 31, 32, 34, 36, 37, 46, 51, 57, 59, 62, 64, 68},
{2, 6, 22, 28, 29, 38, 39, 40, 43, 45, 46, 47, 48, 49, 50, 57, 60, 62, 65, 67},
{10, 11, 18, 19, 22, 24, 27, 36, 38, 43, 46, 49, 51, 52, 53, 55, 58, 61, 62, 68},
{1, 6, 8, 10, 11, 14, 16, 25, 26, 33, 36, 38, 43, 44, 47, 58, 59, 62, 63, 66},
{3, 5, 10, 15, 23, 32, 38, 39, 42, 47, 49, 51, 53, 54, 59, 64, 65, 66, 67, 69},
{1, 7, 8, 9, 11, 15, 16, 23, 24, 31, 32, 40, 41, 44, 47, 52, 57, 65, 67, 70},
{3, 4, 7, 22, 25, 27, 31, 32, 36, 45, 50, 51, 54, 56, 59, 62, 64, 65, 66, 68},
{1, 3, 4, 6, 12, 13, 18, 23, 29, 30, 32, 33, 41, 42, 56, 60, 62, 63, 65, 69},
{5, 8, 13, 20, 21, 25, 26, 35, 39, 42, 44, 46, 50, 51, 52, 57, 60, 61, 62, 68},
